# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   286.0      7.80172e+00     -1.16005e-02     -7.74430e-04
   286.1      7.86112e+00     -1.35375e-02     -8.20657e-04
   286.2      7.82424e+00     -1.10953e-02     -7.18656e-04
   286.3      7.81476e+00     -9.95961e-03     -6.76204e-04
   286.4      7.85355e+00     -1.12299e-02     -7.58469e-04
   286.5      7.84376e+00     -1.05349e-02     -7.63104e-04
   286.6      7.85931e+00     -1.26096e-02     -8.32636e-04
   286.7      7.82758e+00     -1.28679e-02     -8.46752e-04
   286.8      7.75856e+00     -1.09877e-02     -8.08695e-04
   286.9      7.65183e+00     -8.39682e-03     -7.07545e-04
   287.0      7.60523e+00     -8.23384e-03     -7.20197e-04
   287.1      7.69063e+00     -1.35594e-02     -9.29886e-04
   287.2      7.60398e+00     -1.05629e-02     -7.92460e-04
   287.3      7.61242e+00     -1.11540e-02     -8.08765e-04
   287.4      7.62750e+00     -1.12554e-02     -8.12224e-04
   287.5      7.76812e+00     -1.57599e-02     -1.00373e-03
   287.6      7.75544e+00     -1.21156e-02     -8.69112e-04
   287.7      7.86310e+00     -1.41992e-02     -9.63686e-04
   287.8      7.97710e+00     -1.78661e-02     -1.11470e-03
   287.9      7.93814e+00     -1.55916e-02     -1.03520e-03
   288.0      7.91841e+00     -1.54705e-02     -1.03432e-03
   288.1      7.94420e+00     -1.68662e-02     -1.12643e-03
   288.2      7.96976e+00     -1.78809e-02     -1.13757e-03
   288.3      7.98889e+00     -1.71835e-02     -1.10175e-03
   288.4      8.17536e+00     -2.26986e-02     -1.33619e-03
   288.5      8.22594e+00     -2.17768e-02     -1.30604e-03
   288.6      8.27462e+00     -2.08560e-02     -1.25783e-03
   288.7      8.39762e+00     -2.33668e-02     -1.36078e-03
   288.8      8.51320e+00     -2.52463e-02     -1.44191e-03
   288.9      8.62372e+00     -2.67392e-02     -1.50743e-03
   289.0      8.70370e+00     -2.74392e-02     -1.52932e-03
   289.1      8.75860e+00     -2.73308e-02     -1.50043e-03
   289.2      8.85489e+00     -2.84858e-02     -1.58983e-03
   289.3      8.94280e+00     -3.04781e-02     -1.68288e-03
   289.4      8.92759e+00     -2.64883e-02     -1.53743e-03
   289.5      9.06027e+00     -2.87624e-02     -1.61558e-03
   289.6      9.11321e+00     -2.75082e-02     -1.51179e-03
   289.7      9.16424e+00     -2.55542e-02     -1.39561e-03
   289.8      9.24414e+00     -2.42787e-02     -1.33630e-03
   289.9      9.34688e+00     -2.36846e-02     -1.33775e-03
   290.0      9.41780e+00     -2.25736e-02     -1.30394e-03
   290.1      9.42990e+00     -2.03065e-02     -1.19133e-03
   290.2      9.43251e+00     -1.86827e-02     -1.11715e-03
   290.3      9.42875e+00     -1.84879e-02     -1.09218e-03
   290.4      9.41828e+00     -1.74059e-02     -1.08208e-03
   290.5      9.43607e+00     -1.73586e-02     -1.11836e-03
   290.6      9.31928e+00     -1.20228e-02     -8.94509e-04
   290.7      9.28212e+00     -9.59975e-03     -7.88874e-04
   290.8      9.35351e+00     -1.08883e-02     -8.13811e-04
   290.9      9.34258e+00     -7.38103e-03     -6.29416e-04
   291.0      9.42057e+00     -5.54591e-03     -5.27426e-04
   291.1      9.62667e+00     -8.41049e-03     -6.13281e-04
   291.2      9.74974e+00     -7.19781e-03     -5.52848e-04
   291.3      9.86971e+00     -5.22327e-03     -4.57448e-04
   291.4      1.00541e+01     -6.92022e-03     -5.55040e-04
   291.5      1.02506e+01     -1.11813e-02     -7.20520e-04
   291.6      1.03278e+01     -1.06928e-02     -6.96023e-04
   291.7      1.03585e+01     -9.30615e-03     -6.64312e-04
   291.8      1.03554e+01     -7.49538e-03     -5.94441e-04
   291.9      1.03541e+01     -6.42258e-03     -5.58047e-04
   292.0      1.04117e+01     -7.48862e-03     -6.14989e-04
   292.1      1.04956e+01     -9.04750e-03     -6.83517e-04
   292.2      1.05442e+01     -8.30726e-03     -6.51142e-04
   292.3      1.06085e+01     -7.01633e-03     -5.61420e-04
   292.4      1.07433e+01     -7.69236e-03     -5.79443e-04
   292.5      1.09263e+01     -1.15720e-02     -7.51019e-04
   292.6      1.09803e+01     -1.18116e-02     -7.55209e-04
   292.7      1.08381e+01     -6.49682e-03     -5.25101e-04
   292.8      1.07558e+01     -7.11435e-03     -5.87147e-04
   292.9      1.05766e+01     -4.88963e-03     -5.25180e-04
   293.0      1.04109e+01     -3.91587e-03     -4.97229e-04
   293.1      1.03462e+01     -6.37086e-03     -6.37303e-04
   293.2      1.03049e+01     -9.65140e-03     -7.87963e-04
   293.3      1.02050e+01     -1.07160e-02     -7.92948e-04
   293.4      1.00578e+01     -7.50118e-03     -6.61133e-04
   293.5      9.94457e+00     -4.86171e-03     -5.73210e-04
   293.6      9.89823e+00     -4.96928e-03     -5.81176e-04
   293.7      9.85510e+00     -4.83363e-03     -5.62663e-04
   293.8      9.88874e+00     -8.50928e-03     -6.86891e-04
   293.9      9.94785e+00     -1.17063e-02     -8.08979e-04
   294.0      9.92297e+00     -9.38219e-03     -7.21514e-04
   294.1      9.96978e+00     -9.52094e-03     -7.29403e-04
   294.2      1.00900e+01     -1.19667e-02     -8.09962e-04
   294.3      1.01775e+01     -1.01804e-02     -7.18809e-04
   294.4      1.03109e+01     -8.05564e-03     -6.13712e-04
   294.5      1.05579e+01     -9.97896e-03     -6.68551e-04
   294.6      1.08078e+01     -1.12323e-02     -7.17069e-04
   294.7      1.09932e+01     -1.04397e-02     -6.87047e-04
   294.8      1.11119e+01     -9.14439e-03     -6.08695e-04
   294.9      1.12653e+01     -1.06902e-02     -7.04662e-04
   295.0      1.12620e+01     -7.79889e-03     -6.12136e-04
   295.1      1.12977e+01     -1.03293e-02     -7.70268e-04
   295.2      1.11473e+01     -8.92224e-03     -7.30597e-04
   295.3      1.09525e+01     -7.55221e-03     -6.96625e-04
   295.4      1.07460e+01     -6.30470e-03     -6.86701e-04
   295.5      1.05062e+01     -3.49088e-03     -5.70182e-04
   295.6      1.03551e+01     -2.53640e-03     -5.09072e-04
   295.7      1.02966e+01     -3.10322e-03     -5.26714e-04
   295.8      1.03655e+01     -7.62201e-03     -7.13151e-04
   295.9      1.03134e+01     -3.93610e-03     -5.45198e-04
   296.0      1.04722e+01     -5.97067e-03     -5.94451e-04
   296.1      1.06308e+01     -5.06855e-03     -5.08965e-04
   296.2      1.09236e+01     -7.85673e-03     -6.16757e-04
   296.3      1.12328e+01     -9.64089e-03     -6.89834e-04
   296.4      1.14352e+01     -6.67158e-03     -5.19622e-04
   296.5      1.17338e+01     -9.11187e-03     -5.73714e-04
   296.6      1.20357e+01     -1.14360e-02     -6.73059e-04
   296.7      1.22122e+01     -7.88592e-03     -5.32398e-04
   296.8      1.24781e+01     -9.37934e-03     -5.96269e-04
   296.9      1.27038e+01     -1.00270e-02     -5.99050e-04
   297.0      1.29472e+01     -1.11981e-02     -6.19913e-04
   297.1      1.32934e+01     -1.35974e-02     -7.43513e-04
   297.2      1.35328e+01     -1.16165e-02     -6.28767e-04
   297.3      1.37795e+01     -1.05775e-02     -5.53012e-04
   297.4      1.40275e+01     -1.07675e-02     -5.86632e-04
   297.5      1.41959e+01     -1.07592e-02     -6.12966e-04
   297.6      1.42619e+01     -1.02424e-02     -6.05826e-04
   297.7      1.42167e+01     -8.99624e-03     -6.03930e-04
   297.8      1.40890e+01     -8.34466e-03     -6.36563e-04
   297.9      1.38841e+01     -7.86477e-03     -6.89867e-04
   298.0      1.36546e+01     -9.43518e-03     -7.63110e-04
   298.1      1.33668e+01     -6.82697e-03     -6.74367e-04
   298.2      1.31670e+01     -6.23390e-03     -6.53106e-04
   298.3      1.30208e+01     -6.16242e-03     -6.15305e-04
   298.4      1.30699e+01     -1.14967e-02     -8.71186e-04
   298.5      1.29954e+01     -1.08894e-02     -8.15866e-04
   298.6      1.29325e+01     -9.34775e-03     -7.26881e-04
   298.7      1.29652e+01     -1.05929e-02     -8.25335e-04
   298.8      1.29330e+01     -9.89746e-03     -7.69213e-04
   298.9      1.28988e+01     -7.44966e-03     -6.73272e-04
   299.0      1.29997e+01     -9.64461e-03     -7.41185e-04
   299.1      1.30817e+01     -8.89698e-03     -6.97710e-04
   299.2      1.32398e+01     -1.17062e-02     -8.07893e-04
   299.3      1.33237e+01     -1.04918e-02     -7.65292e-04
   299.4      1.34365e+01     -1.15023e-02     -8.15668e-04
   299.5      1.35247e+01     -1.16171e-02     -8.39597e-04
   299.6      1.35501e+01     -9.57176e-03     -7.68868e-04
   299.7      1.35796e+01     -7.87192e-03     -6.98031e-04
   299.8      1.35677e+01     -5.52180e-03     -5.75641e-04
   299.9      1.35516e+01     -5.69053e-03     -5.76136e-04
   300.0      1.35163e+01     -8.05090e-03     -6.93237e-04
   300.1      1.33474e+01     -6.79176e-03     -6.69097e-04
   300.2      1.32120e+01     -8.21680e-03     -7.56756e-04
   300.3      1.30212e+01     -5.96781e-03     -6.76561e-04
   300.4      1.28298e+01     -1.28513e-03     -5.12030e-04
   300.5      1.27754e+01     -1.09869e-03     -4.86318e-04
   300.6      1.28422e+01     -3.53696e-03     -5.50921e-04
   300.7      1.29689e+01     -6.82360e-03     -6.60775e-04
   300.8      1.31261e+01     -1.10405e-02     -8.39720e-04
   300.9      1.31288e+01     -9.59420e-03     -7.89089e-04
   301.0      1.31080e+01     -8.92465e-03     -7.61485e-04
   301.1      1.31260e+01     -1.04487e-02     -8.49009e-04
   301.2      1.30559e+01     -8.68859e-03     -7.55981e-04
   301.3      1.31348e+01     -1.15468e-02     -8.69163e-04
   301.4      1.31703e+01     -8.77452e-03     -7.37362e-04
   301.5      1.32547e+01     -5.58552e-03     -5.56576e-04
   301.6      1.35381e+01     -8.21543e-03     -6.56369e-04
   301.7      1.38116e+01     -9.07479e-03     -6.97260e-04
   301.8      1.40901e+01     -1.02090e-02     -7.10725e-04
   301.9      1.43628e+01     -1.12165e-02     -7.28210e-04
   302.0      1.45906e+01     -9.77775e-03     -6.74392e-04
   302.1      1.48227e+01     -9.85227e-03     -6.20500e-04
   302.2      1.49985e+01     -8.31757e-03     -5.67853e-04
   302.3      1.51931e+01     -1.04707e-02     -6.51397e-04
   302.4      1.53812e+01     -1.36646e-02     -8.26101e-04
   302.5      1.53496e+01     -1.00655e-02     -6.90147e-04
   302.6      1.52820e+01     -5.98458e-03     -5.22432e-04
   302.7      1.53499e+01     -6.91022e-03     -5.74011e-04
   302.8      1.55274e+01     -1.06623e-02     -7.25797e-04
   302.9      1.57564e+01     -1.20465e-02     -7.72466e-04
   303.0      1.60225e+01     -1.36842e-02     -7.75109e-04
   303.1      1.62023e+01     -1.13172e-02     -6.11312e-04
   303.2      1.63866e+01     -9.54721e-03     -5.52768e-04
   303.3      1.65838e+01     -1.22137e-02     -6.50288e-04
   303.4      1.65730e+01     -8.68015e-03     -5.24540e-04
   303.5      1.65809e+01     -8.72164e-03     -5.49842e-04
   303.6      1.65963e+01     -1.07083e-02     -6.74837e-04
   303.7      1.64692e+01     -8.84296e-03     -5.62250e-04
   303.8      1.63786e+01     -8.50852e-03     -5.59087e-04
   303.9      1.62644e+01     -6.08254e-03     -5.34481e-04
   304.0      1.62394e+01     -6.85536e-03     -5.88595e-04
   304.1      1.62920e+01     -1.12182e-02     -7.56419e-04
   304.2      1.62314e+01     -9.00117e-03     -7.07113e-04
   304.3      1.62283e+01     -7.63201e-03     -6.53468e-04
   304.4      1.63631e+01     -1.00230e-02     -7.48460e-04
   304.5      1.64483e+01     -1.02241e-02     -7.30510e-04
   304.6      1.65061e+01     -8.80471e-03     -6.86030e-04
   304.7      1.66108e+01     -9.58216e-03     -7.18074e-04
   304.8      1.67123e+01     -1.07127e-02     -7.16335e-04
   304.9      1.68821e+01     -1.24276e-02     -7.92251e-04
   305.0      1.69100e+01     -8.67055e-03     -6.09343e-04
   305.1      1.69519e+01     -7.50254e-03     -5.67203e-04
   305.2      1.69536e+01     -8.38648e-03     -6.14758e-04
   305.3      1.68647e+01     -7.77119e-03     -5.79930e-04
   305.4      1.67283e+01     -5.29884e-03     -5.15284e-04
   305.5      1.66699e+01     -7.69835e-03     -6.37716e-04
   305.6      1.65747e+01     -8.93941e-03     -7.29958e-04
   305.7      1.64677e+01     -8.92127e-03     -7.33091e-04
   305.8      1.64617e+01     -1.24910e-02     -9.18307e-04
   305.9      1.63088e+01     -8.91497e-03     -7.86199e-04
   306.0      1.61501e+01     -3.16015e-03     -5.63058e-04
   306.1      1.62364e+01     -7.63943e-03     -7.31401e-04
   306.2      1.63150e+01     -8.31387e-03     -7.70701e-04
   306.3      1.63418e+01     -5.41729e-03     -6.32276e-04
   306.4      1.65115e+01     -6.81055e-03     -6.55218e-04
   306.5      1.66837e+01     -6.31728e-03     -6.52219e-04
   306.6      1.68236e+01     -5.38218e-03     -5.76900e-04
   306.7      1.70183e+01     -6.73502e-03     -6.21869e-04
   306.8      1.72063e+01     -7.77932e-03     -6.37542e-04
   306.9      1.73394e+01     -5.38969e-03     -5.23097e-04
   307.0      1.76611e+01     -1.06590e-02     -6.93308e-04
   307.1      1.79292e+01     -1.41193e-02     -7.99491e-04
   307.2      1.80828e+01     -1.50508e-02     -8.25114e-04
   307.3      1.80871e+01     -1.26065e-02     -7.10196e-04
   307.4      1.80567e+01     -1.06349e-02     -6.42090e-04
   307.5      1.81317e+01     -1.40251e-02     -8.17795e-04
   307.6      1.81114e+01     -1.60121e-02     -9.02226e-04
   307.7      1.78827e+01     -1.11008e-02     -7.43044e-04
   307.8      1.76348e+01     -7.00300e-03     -6.34632e-04
   307.9      1.74951e+01     -6.91907e-03     -6.71930e-04
   308.0      1.73629e+01     -6.40615e-03     -6.68591e-04
   308.1      1.72164e+01     -4.68543e-03     -5.79663e-04
   308.2      1.70750e+01     -1.36652e-03     -4.79543e-04
   308.3      1.70720e+01     -2.96427e-03     -5.59898e-04
   308.4      1.71304e+01     -3.19704e-03     -5.94123e-04
   308.5      1.70892e+01      5.87166e-03     -2.62997e-04
   308.6      1.73046e+01      7.78810e-03     -2.22677e-04
   308.7      1.76277e+01      7.07364e-03     -2.13688e-04
   308.8      1.81011e+01      3.27461e-03     -2.89925e-04
   308.9      1.84270e+01      8.57932e-03      4.86402e-05
   309.0      1.89184e+01      6.58872e-03      4.01958e-06
   309.1      1.95962e+01     -7.94967e-03     -5.58599e-04
   309.2      1.97266e+01     -3.63252e-03     -3.12849e-04
   309.3      1.99787e+01     -9.82328e-03     -5.46647e-04
   309.4      1.99857e+01     -7.80315e-03     -3.68711e-04
   309.5      2.01416e+01     -1.14565e-02     -5.56018e-04
   309.6      2.00090e+01     -4.97443e-03     -3.37747e-04
   309.7      1.99677e+01     -8.70667e-03     -4.51345e-04
   309.8      1.98878e+01     -1.47758e-02     -6.58798e-04
   309.9      1.94865e+01     -7.08908e-03     -3.83709e-04
   310.0      1.92600e+01     -6.76962e-03     -4.35600e-04
   310.1      1.89677e+01     -1.71124e-03     -2.55837e-04
   310.2      1.89298e+01     -2.27418e-03     -4.23919e-04
   310.3      1.88445e+01     -3.05418e-04     -3.86635e-04
   310.4      1.88236e+01      1.33552e-03     -3.62283e-04
   310.5      1.88394e+01      4.52622e-03     -3.04739e-04
   310.6      1.89947e+01      4.75875e-03     -3.22372e-04
   310.7      1.92320e+01      3.86524e-03     -3.64020e-04
   310.8      1.92204e+01      1.33403e-02      2.53386e-05
   310.9      1.94663e+01      1.05300e-02     -1.21016e-04
   311.0      1.95759e+01      1.11417e-02     -8.97521e-05
   311.1      1.96279e+01      1.10961e-02     -1.01347e-04
   311.2      1.97211e+01      1.09799e-02     -7.06903e-05
   311.3      1.98232e+01      1.19228e-02     -2.35575e-06
   311.4      1.99780e+01      1.18106e-02     -2.84231e-06
   311.5      2.02312e+01      9.31264e-03     -9.03970e-05
   311.6      2.04445e+01      3.23710e-03     -3.37227e-04
   311.7      2.03263e+01      9.39338e-03     -6.17727e-05
   311.8      2.02449e+01      9.01270e-03     -1.42222e-04
   311.9      2.01595e+01      9.13653e-03     -1.57582e-04
   312.0      2.01639e+01      7.54344e-03     -2.19825e-04
   312.1      2.02769e+01      7.46464e-03     -2.18916e-04
   312.2      2.04621e+01      1.08053e-02     -2.44966e-05
   312.3      2.08583e+01      6.63793e-03     -1.31968e-04
   312.4      2.13537e+01      1.97220e-03     -3.09144e-04
   312.5      2.16043e+01      1.88496e-03     -2.92804e-04
   312.6      2.16800e+01      4.85459e-03     -1.29074e-04
   312.7      2.17192e+01      4.36764e-03     -1.95869e-04
   312.8      2.16833e+01      3.95364e-03     -2.60174e-04
   312.9      2.15412e+01      5.65910e-03     -1.97231e-04
   313.0      2.13847e+01      6.16131e-03     -1.96247e-04
   313.1      2.12754e+01      5.15400e-03     -2.39114e-04
   313.2      2.11415e+01      3.46059e-03     -3.31191e-04
   313.3      2.09401e+01      6.52654e-03     -2.21521e-04
   313.4      2.07895e+01      4.83150e-03     -3.09065e-04
   313.5      2.05863e+01      4.86795e-03     -2.98876e-04
   313.6      2.04008e+01      5.82900e-03     -2.85444e-04
   313.7      2.02639e+01      7.87071e-03     -2.23765e-04
   313.8      2.02093e+01      9.37769e-03     -1.47436e-04
   313.9      2.03368e+01      3.91912e-03     -4.06714e-04
   314.0      2.03537e+01      6.35647e-03     -2.78545e-04
   314.1      2.04441e+01      5.78445e-03     -3.08908e-04
   314.2      2.05794e+01      5.42154e-03     -3.08349e-04
   314.3      2.07374e+01      5.05138e-03     -3.18931e-04
   314.4      2.09418e+01      4.62568e-03     -3.06664e-04
   314.5      2.12675e+01      1.85977e-03     -3.69398e-04
   314.6      2.16636e+01     -1.61059e-03     -4.63471e-04
   314.7      2.19737e+01      8.82289e-04     -2.75548e-04
   314.8      2.23342e+01      4.72901e-04     -2.74854e-04
   314.9      2.27399e+01     -3.50787e-03     -3.89576e-04
   315.0      2.30229e+01     -5.46204e-03     -4.56345e-04
   315.1      2.31873e+01     -4.68792e-03     -4.18772e-04
   315.2      2.31648e+01     -2.14635e-03     -3.24565e-04
   315.3      2.30462e+01     -1.54717e-03     -3.20359e-04
   315.4      2.29431e+01     -3.80950e-03     -4.35993e-04
   315.5      2.27231e+01     -2.54688e-03     -4.50383e-04
   315.6      2.25299e+01      7.48270e-04     -3.52456e-04
   315.7      2.25054e+01     -3.19257e-03     -5.56645e-04
   315.8      2.23548e+01     -1.14674e-04     -4.29109e-04
   315.9      2.22377e+01      6.13860e-04     -4.18717e-04
   316.0      2.21743e+01     -9.33954e-05     -4.63621e-04
